address,age,area,building,floor,floor_plan,name,rent
東京都杉並区荻窪５,築36年,18.11m,12階建,8階,ワンルーム,グローリア荻窪,5.8万円
東京都杉並区荻窪５,築36年,15.68m,12階建,10階,1K,ＪＲ中央線 荻窪駅 12階建 築36年,6.1万円
東京都渋谷区本町３,築36年,15.08m,14階建,4階,ワンルーム,トップルーム新宿公園第２,5.5万円
東京都中野区南台２,築27年,18m,3階建,3階,ワンルーム,京王新線 幡ヶ谷駅 3階建 築27年,6.9万円
東京都杉並区荻窪２,築37年,12.4m,3階建,3階,1K,ハイツ多門,4.9万円
東京都中野区弥生町２,築34年,21m,3階建,2階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 3階建 築34年,6.1万円
東京都杉並区成田東５,築36年,16m,4階建,4階,ワンルーム,ＪＲ中央線 荻窪駅 4階建 築36年,5.3万円
東京都中野区本町６,築41年,20m,2階建,2階,1K,ハイツ十貫坂,5.9万円
東京都中野区弥生町１,築38年,21m,3階建,3階,1K,都営大江戸線 西新宿五丁目駅 3階建 築38年,5.5万円
東京都中野区弥生町４,築49年,14.8m,5階建,3階,1K,内田ビル,5万円
東京都杉並区堀ノ内２,築25年,16.9m,2階建,2階,1K,東京メトロ丸ノ内線 方南町駅 2階建 築25年,5.5万円
東京都中野区南台１,築31年,17.69m,3階建,2階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 3階建 築31年,5.7万円
東京都新宿区北新宿１,築32年,18.5m,2階建,2階,1K,ＪＲ中央線 大久保駅 2階建 築32年,7万円
東京都練馬区関町北１,築3年,17.27m,5階建,4階,ワンルーム,グラウンデュークス武蔵関,6.1万円
東京都中野区本町１,築32年,17.01m,3階建,2階,1K,東京メトロ丸ノ内線 中野坂上駅 3階建 築32年,5.9万円
東京都新宿区西新宿８,築38年,25.78m,2階建,2階,2K,東京メトロ丸ノ内線 西新宿駅 2階建 築38年,6.9万円
東京都中野区本町４,築25年,18.53m,3階建,3階,1K,クレッシェンドＹＴ,6.1万円
東京都杉並区高円寺南３,築21年,18m,3階建,3階,1K,水喜ビル,6.5万円
東京都杉並区堀ノ内２,築33年,15.37m,3階建,3階,ワンルーム,サンパレス,5.8万円
東京都中野区弥生町４,築14年,19.27m,5階建,2階,ワンルーム,T・F　CORNER,6.6万円
東京都中野区本町１,築36年,23.14m,2階建,2階,1K,メゾン豊泉,6.3万円
東京都新宿区西新宿５,築40年,21.06m,4階建,3階,1K,都営大江戸線 西新宿五丁目駅 4階建 築40年,6.4万円
東京都中野区弥生町４,築14年,19.27m,5階建,2階,ワンルーム,T・F　CORNER,6.6万円
東京都新宿区北新宿２,築33年,20.66m,3階建,2階,1K,鶴マンション,6.7万円
東京都中野区中央４,築30年,19.03m,3階建,2階,ワンルーム,東京メトロ丸ノ内線 新中野駅 3階建 築30年,6.4万円
東京都杉並区梅里１,築27年,20.4m,2階建,2階,1K,サンステート,6.8万円
東京都杉並区梅里１,築27年,20.4m,2階建,2階,1K,東京メトロ丸ノ内線 東高円寺駅 2階建 築27年,6.8万円
東京都杉並区堀ノ内３,築26年,19.8m,3階建,3階,1K,東京メトロ丸ノ内線 新高円寺駅 3階建 築26年,6.5万円
東京都中野区南台４,築25年,20.46m,2階建,2階,ワンルーム,京王線 笹塚駅 2階建 築25年,7万円
東京都中野区弥生町３,築33年,20.49m,3階建,2階,ワンルーム,クレール弥生,6.6万円
東京都中野区大和町３,築34年,14.17m,2階建,2階,ワンルーム,スカイコート高円寺,4.3万円
東京都中野区南台２,築38年,17.5m,3階建,3階,1K,東京メトロ丸ノ内線 中野新橋駅 3階建 築38年,6.5万円
東京都中野区南台１,築28年,16.47m,4階建,2階,1K,菱和パレス西新宿,5.25万円
東京都練馬区石神井町３,築19年,19.15m,地下1地上7階建,3階,ワンルーム,メゾン・ド・ジュエリー,6.4万円
東京都中野区弥生町１,築31年,21.6m,3階建,2階,1K,アーバン本間,6.2万円
東京都杉並区和田３,築27年,19.87m,3階建,2階,1K,ATハウスII,6.4万円
東京都中野区白鷺１,築43年,21.73m,2階建,2階,ワンルーム,榎本ハイツ,5万円
東京都新宿区西新宿８,築41年,22.71m,3階建,3階,1K,ハイム杉山,6.7万円
東京都新宿区西新宿４,築34年,13.9m,3階建,2階,ワンルーム,都営大江戸線 西新宿五丁目駅 3階建 築34年,6.3万円
東京都杉並区高円寺北２,築27年,17.95m,2階建,2階,1K,コートすみれ,6.2万円
東京都中野区弥生町２,築42年,9.3m,5階建,5階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 5階建 築42年,3.2万円
東京都中野区中央４,築30年,19.03m,3階建,2階,ワンルーム,ＫＩレジデンス,6.4万円
東京都中野区中央１,築19年,15.92m,3階建,2階,1K,朝日中央ハイム,6.1万円
東京都新宿区北新宿１,築23年,18.13m,4階建,2階,1K,ＪＲ総武線 大久保駅 4階建 築23年,6.9万円
東京都杉並区和泉１,築32年,17.09m,4階建,3階,1K,和泉町ハイツ,5.9万円
東京都中野区弥生町１,築30年,15m,3階建,2階,1K,Landworkレジデンス西新宿I,6万円
東京都杉並区高円寺北３,築22年,19.24m,4階建,2階,1K,ＪＲ総武線 高円寺駅 4階建 築22年,6万円
東京都中野区弥生町３,築27年,15.74m,3階建,3階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 3階建 築27年,5.6万円
東京都杉並区和田３,築29年,18.02m,4階建,3階,1K,東京メトロ丸ノ内線 東高円寺駅 4階建 築29年,6.4万円
東京都杉並区和田３,築29年,18.02m,4階建,3階,1K,パークハウスK,6.5万円
東京都中野区中野４,築37年,14.5m,5階建,5階,ワンルーム,ＪＲ中央線 中野駅 5階建 築37年,5.2万円
東京都中野区南台２,築31年,15.48m,2階建,2階,1K,プラザ中野富士見町,4.9万円
東京都中野区中野４,築37年,14.5m,5階建,5階,ワンルーム,ＪＲ中央線 中野駅 5階建 築37年,5.2万円
東京都中野区本町４,築32年,12.56m,4階建,3階,ワンルーム,レジェンドIII,5.3万円
東京都中野区南台４,築19年,20.73m,3階建,3階,1K,京王線 笹塚駅 3階建 築19年,7万円
東京都杉並区高円寺南３,築21年,18m,3階建,3階,1K,ＪＲ中央線 高円寺駅 3階建 築21年,6.5万円
東京都中野区中野４,築37年,14.5m,5階建,5階,ワンルーム,メゾン・ド・タクト,5.2万円
東京都杉並区和田２,築47年,31.14m,4階建,2階,2K,東京メトロ丸ノ内線 東高円寺駅 4階建 築47年,7万円
東京都中野区中央３,築29年,14.5m,5階建,5階,ワンルーム,東京メトロ丸ノ内線 新中野駅 5階建 築29年,6.3万円
東京都中野区弥生町１,築27年,20.85m,4階建,2階,ワンルーム,プリムローズ,7万円
東京都杉並区高円寺北２,築28年,18.81m,3階建,2階,ワンルーム,メゾンドペルル,7万円
東京都新宿区西新宿７,築25年,9.4m,地下1地上10階建,9階,1K,ＪＲ中央線 新宿駅 地下1地上10階建 築25年,5.9万円
東京都杉並区大宮１,築34年,22.27m,3階建,3階,1K,ディステルハイツ,6.1万円
東京都中野区弥生町３,築36年,12m,3階建,3階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 3階建 築36年,4.6万円
東京都杉並区堀ノ内２,築47年,27m,5階建,2階,1DK,メイゾン堀の内,6.7万円
東京都杉並区梅里２,築24年,22m,2階建,2階,1K,サニーガーデン,6.8万円
東京都中野区南台２,築38年,17.55m,3階建,2階,1K,カーサ南台,6.5万円
東京都練馬区上石神井３,築35年,18.49m,4階建,3階,ワンルーム,日神パレス上石神井,4.9万円
東京都中野区上鷺宮２,築38年,13.32m,5階建,2階,ワンルーム,メゾン・ド・アドミレ,4.1万円
東京都中野区南台１,築28年,18.47m,4階建,3階,1K,東京メトロ丸ノ内線 中野新橋駅 4階建 築28年,6.3万円
東京都杉並区高円寺南１,築36年,25m,2階建,2階,1DK,Ｆコーポ,6.3万円
東京都杉並区高円寺南１,築36年,25m,2階建,2階,1DK,ＪＲ中央線 高円寺駅 2階建 築36年,6.3万円
東京都杉並区高円寺南２,築21年,19.38m,4階建,2階,1K,スカイコート高円寺第５,6.9万円
東京都杉並区高円寺南２,築7年,19.38m,4階建,2階,1K,ＪＲ中央線 高円寺駅 4階建 築7年,6.9万円
東京都杉並区高円寺南２,築7年,19.38m,4階建,2階,1K,ＪＲ中央線 高円寺駅 4階建 築7年,6.9万円
東京都中野区弥生町１,築38年,18.5m,3階建,3階,1K,小池ハウス,5.9万円
東京都中野区本町５,築31年,20.1m,3階建,3階,1DK,東京メトロ丸ノ内線 新中野駅 3階建 築31年,7万円
東京都杉並区堀ノ内３,築35年,17m,4階建,3階,ワンルーム,メゾンドウィステリア,7万円
東京都中野区本町３,築34年,16.17m,4階建,2階,ワンルーム,ベリーノあきやま,6万円
東京都中野区本町４,築37年,14m,3階建,3階,ワンルーム,Ｌｉｂｅｒｏ　Ｓｈｉｎ　ｎａｋａｎｏ,4.7万円
東京都杉並区梅里１,築31年,19.49m,6階建,6階,ワンルーム,東京メトロ丸ノ内線 東高円寺駅 6階建 築31年,6.5万円
東京都中野区本町２,築42年,15.21m,3階建,3階,1K,東京メトロ丸ノ内線 中野新橋駅 3階建 築42年,5.2万円
東京都中野区中央１,築48年,23.1m,4階建,4階,1K,登喜和マンション,6.5万円
東京都杉並区本天沼３,築30年,16.58m,5階建,2階,1K,西武新宿線 下井草駅 5階建 築30年,5万円
東京都杉並区梅里１,築31年,19.49m,6階建,6階,ワンルーム,東京メトロ丸ノ内線 東高円寺駅 6階建 築31年,6.5万円
東京都杉並区梅里１,築31年,19.49m,6階建,6階,ワンルーム,第65オーナーズビル,6.5万円
東京都中野区弥生町２,築28年,22.14m,4階建,2階,ワンルーム,ピア・ツナワキ,6.7万円
東京都中野区弥生町２,築28年,20m,4階建,2階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 4階建 築28年,6.7万円
東京都中野区弥生町１,築31年,19.87m,3階建,2階,1K,東京メトロ丸ノ内線 中野坂上駅 3階建 築31年,5.5万円
東京都中野区中央１,築31年,18.21m,3階建,2階,1K,ラ・メゾンメイト八番館,5.9万円
東京都新宿区西新宿５,築42年,24.75m,3階建,3階,1DK,根岸ハイツ,6.8万円
東京都中野区本町３,築31年,15m,2階建,2階,ワンルーム,ヴィラ・大井手,5.2万円
東京都中野区本町３,築34年,13m,4階建,2階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 4階建 築34年,6万円
東京都杉並区高円寺南４,築31年,14.45m,4階建,3階,ワンルーム,高円寺ヴィレッジ,5.8万円
東京都杉並区高円寺南４,築31年,14.45m,4階建,3階,ワンルーム,ＪＲ中央線 高円寺駅 4階建 築31年,5.8万円
東京都杉並区高円寺南２,築35年,18.9m,3階建,2階,ワンルーム,東京メトロ丸ノ内線 東高円寺駅 3階建 築35年,5.9万円
東京都杉並区高円寺南２,築35年,18.9m,3階建,2階,ワンルーム,エステート高円寺,5.9万円
東京都中野区中央１,築33年,16.33m,4階建,2階,ワンルーム,サンパレス中野坂上,6.5万円
東京都中野区中央１,築33年,16.33m,4階建,2階,ワンルーム,東京メトロ丸ノ内線 中野坂上駅 4階建 築33年,6.5万円
東京都新宿区北新宿１,築38年,23m,3階建,2階,1K,金山フラッツ,7万円
東京都中野区弥生町１,築38年,25.05m,3階建,3階,1K,ハイツ小泉,6.3万円
東京都中野区中央４,築32年,19.44m,3階建,2階,1K,ＪＲ中央線 中野駅 3階建 築32年,7万円
東京都杉並区高井戸東２,築37年,12.22m,5階建,4階,ワンルーム,メゾン・ド・オヌール,4.3万円
東京都中野区中野１,築25年,20.45m,3階建,3階,ワンルーム,ＪＲ中央線 東中野駅 3階建 築25年,6万円
東京都中野区弥生町２,築42年,20m,5階建,2階,ワンルーム,中新日卓ハイツ,6.5万円
東京都新宿区北新宿２,築34年,18.73m,5階建,3階,ワンルーム,マリオン新宿,6.7万円
東京都中野区弥生町１,築38年,22m,3階建,3階,1K,東京メトロ丸ノ内線 中野坂上駅 3階建 築38年,5.9万円
東京都新宿区北新宿２,築28年,16.81m,4階建,3階,ワンルーム,ファーストコート新宿,6.1万円
東京都杉並区高円寺南４,築29年,15m,4階建,4階,ワンルーム,ＪＲ中央線 高円寺駅 4階建 築29年,5.3万円
東京都中野区弥生町１,築38年,21m,3階建,3階,1K,サニー・アネックス,5.5万円
東京都中野区中央４,築38年,15m,2階建,2階,ワンルーム,サンハイツI,5.2万円
東京都杉並区梅里１,築33年,16.53m,4階建,3階,1K,日神パレス新高円寺第2,5.9万円
東京都中野区中央４,築38年,15m,2階建,2階,ワンルーム,サンハイツI,5.2万円
東京都杉並区高円寺南２,築47年,13.6m,4階建,3階,ワンルーム,ＪＲ中央線 高円寺駅 4階建 築47年,4.3万円
東京都杉並区高円寺南１,築32年,28.48m,3階建,2階,1DK,東京メトロ丸ノ内線 東高円寺駅 3階建 築32年,7万円
東京都新宿区北新宿１,築36年,18m,3階建,3階,ワンルーム,高倉第三マンション,6.5万円
東京都杉並区高円寺南２,築28年,18.34m,4階建,2階,1K,ＪＲ中央線 高円寺駅 4階建 築28年,6.7万円
東京都中野区中央１,築39年,21.11m,4階建,3階,ワンルーム,東京メトロ丸ノ内線 西新宿駅 4階建 築39年,6.9万円
東京都中野区弥生町２,築48年,18m,2階建,2階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 2階建 築48年,6万円
東京都中野区本町１,築37年,16m,5階建,2階,ワンルーム,東ハイツ,6.1万円
東京都中野区中央２,築25年,12m,3階建,3階,ワンルーム,飯塚マンション,5.6万円
東京都中野区本町１,築35年,20.15m,10階建,8階,1K,東京メトロ丸ノ内線 中野坂上駅 10階建 築35年,6.9万円
東京都中野区本町２,築32年,19.42m,4階建,3階,ワンルーム,ハイツ尾沢,6.5万円
東京都杉並区梅里１,築25年,20m,6階建,2階,1K,ノースビレッジ,6.5万円
東京都杉並区梅里１,築25年,20.25m,6階建,2階,1K,東京メトロ丸ノ内線 新高円寺駅 6階建 築25年,6.5万円
東京都杉並区高円寺南４,築30年,18.15m,5階建,4階,1K,ＪＲ中央線 高円寺駅 5階建 築30年,6.8万円
東京都中野区中野１,築38年,20m,2階建,2階,1K,キャピトル中野,6.4万円
東京都中野区中央４,築29年,17.05m,3階建,3階,ワンルーム,テレスコープ杉田,6.5万円
東京都杉並区高円寺南４,築34年,19m,3階建,2階,ワンルーム,ロアジス高円寺,7万円
東京都杉並区高円寺南４,築34年,19m,3階建,2階,ワンルーム,ＪＲ中央線 高円寺駅 3階建 築34年,7万円
東京都中野区中央３,築32年,20m,3階建,3階,ワンルーム,ラ・ピエドラ,5.8万円
東京都杉並区成田東１,築27年,22.59m,5階建,2階,1DK,東京メトロ丸ノ内線 新高円寺駅 5階建 築27年,6.7万円
東京都中野区本町２,築35年,18.32m,3階建,3階,ワンルーム,SPACE K,5.6万円
東京都杉並区和田３,築29年,20.29m,7階建,5階,1K,パークヒルズ東高円寺,6万円
東京都杉並区和田３,築29年,20.29m,7階建,5階,1K,東京メトロ丸ノ内線 東高円寺駅 7階建 築29年,6万円
東京都杉並区荻窪３,築30年,19.63m,2階建,2階,1K,リード・セイフウ,6.5万円
東京都杉並区松ノ木３,築38年,21.45m,2階建,2階,1K,コーポＫ,4.9万円
東京都新宿区北新宿１,築48年,17.82m,3階建,3階,1K,東新マンション,6万円
東京都新宿区西新宿８,築34年,15.9m,4階建,4階,1K,西新宿アーバンフラッツ,6.8万円
東京都中野区本町２,築32年,18.43m,4階建,3階,1K,東京メトロ丸ノ内線 中野新橋駅 4階建 築32年,6.5万円
東京都渋谷区笹塚３,築36年,13.88m,5階建,4階,ワンルーム,エレガンス笹塚,5.2万円
東京都練馬区石神井台３,築18年,25.46m,3階建,2階,1K,パルコートジュネス,6.6万円
東京都中野区中央１,築37年,16.1m,4階建,2階,ワンルーム,都営大江戸線 中野坂上駅 4階建 築37年,5.3万円
東京都中野区南台２,築33年,16.24m,3階建,3階,ワンルーム,サウスピア,6万円
東京都杉並区阿佐谷北３,築17年,16.45m,3階建,2階,ワンルーム,ＪＲ中央線 阿佐ヶ谷駅 3階建 築17年,6.4万円
東京都中野区弥生町２,築49年,29.04m,6階建,6階,2K,弥生町第2ローヤルコーポ,5.9万円
東京都杉並区梅里２,築30年,13m,3階建,3階,ワンルーム,東京メトロ丸ノ内線 新高円寺駅 3階建 築30年,6万円
